,id,original_language,title,popularity,release_date,vote_average,vote_count
8433,15379,en,Missing in Action,3.53,1984-11-16,5.9,498
8434,7978,en,The Wolfman,3.534,2010-02-10,5.9,2016
8435,432618,fr,Coexister,3.537,2017-10-11,5.9,392
8436,340022,en,Gringo,3.574,2018-03-08,5.869,754
8437,10061,en,Escape from L.A.,4.036,1996-08-09,5.867,1467
8438,9728,en,Friday the 13th Part III,3.607,1982-08-13,5.9,1434
8439,306,en,Beverly Hills Cop III,4.069,1994-05-24,5.869,1938
8440,383785,zh,Kung Fu Yoga,3.535,2017-01-27,5.9,385
8441,48838,en,London Boulevard,3.532,2010-11-10,5.868,753
8442,11630,en,3 Men and a Little Lady,3.53,1990-11-21,5.9,536
8443,147441,en,Exodus: Gods and Kings,6.139,2014-12-03,5.867,4585
8444,9530,en,RV,3.532,2006-04-28,5.867,1689
8445,429460,en,Muse,3.537,2017-11-09,5.9,357
8446,15019,en,I Could Never Be Your Woman,3.532,2007-05-11,5.9,421
8447,679989,fr,Simply Black,3.835,2020-07-08,5.865,429
8448,38961,en,Tamara Drewe,3.532,2010-07-14,5.9,448
8449,14138,en,Black Water,3.532,2007-06-01,5.865,349
8450,1450,en,Blood: The Last Vampire,3.532,2009-04-02,5.9,381
8451,419522,it,Ignorance Is Bliss,3.535,2017-02-23,5.864,449
8452,18476,en,Horsemen,3.532,2009-02-06,5.9,551
8453,6723,en,The Rookie,3.78,1990-12-07,5.864,562
8454,2144,en,One Night at McCool's,3.531,2001-04-19,5.864,343
8455,661791,es,La Abuela (The Grandmother),3.548,2022-01-28,5.863,452
8456,277547,en,Playing It Cool,5.675,2014-09-26,5.862,765
8457,133698,fr,A Perfect Plan,3.827,2012-10-29,5.863,622
8458,50022,en,Super Troopers 2,3.537,2018-04-19,5.9,471
8459,19286,en,Leprechaun 3,3.573,1995-06-27,5.9,322
8460,11851,en,The Presidio,3.53,1988-06-10,5.863,339
8461,8398,en,The Hitcher,3.532,2007-01-19,5.863,935
8462,377275,fr,In Bed with Victoria,3.535,2016-09-14,5.9,486
8463,23172,en,The Spy Next Door,3.533,2010-01-15,5.9,1312
8464,16866,en,Planet 51,4.033,2009-11-19,5.861,2044
8465,84200,en,"For a Good Time, Call...",3.533,2012-08-31,5.9,306
8466,52077,fr,Nothing to Declare,3.532,2010-12-20,5.9,1127
8467,44833,en,Battleship,3.832,2012-04-11,5.861,5579
8468,30618,en,Bunraku,3.532,2010-09-01,5.9,321
8469,793723,fr,Sentinelle,3.544,2021-03-05,5.9,596
8470,650783,en,The Comeback Trail,3.542,2020-11-12,5.9,317
8471,59965,en,Abduction,3.833,2011-09-22,5.859,2888
8472,45772,en,Gnomeo & Juliet,3.82,2011-01-13,5.859,1972
8473,9099,en,Sgt. Bilko,4.03,1996-03-29,5.852,358
8474,9988,en,Beerfest,3.531,2006-08-25,5.9,555
8475,27583,en,Greenberg,3.532,2010-03-26,5.9,571
8476,10379,en,Drop Dead Fred,4.03,1991-04-19,5.847,375
8477,9678,en,Little Nicky,4.282,2000-11-10,5.856,1840
8478,36648,en,Blade: Trinity,3.571,2004-12-08,5.9,3948
8479,9413,en,Picture Perfect,3.567,1997-08-01,5.857,428
8480,5,en,Four Rooms,3.53,1995-12-09,5.9,2677
8481,740925,en,No One Gets Out Alive,3.547,2021-09-29,5.9,648
8482,114478,en,Starship Troopers: Invasion,3.533,2012-08-28,5.9,400
8483,87567,en,The Big Wedding,3.94,2013-04-25,5.856,1172
8484,12277,en,Undercover Brother,4.031,2002-05-31,5.849,384
8485,503,en,Poseidon,3.532,2006-05-03,5.9,2157
8486,487702,en,F the Prom,3.537,2017-12-05,5.9,411
8487,12139,en,Dennis the Menace,3.53,1993-06-09,5.9,1475
8488,69778,en,A Good Old Fashioned Orgy,3.533,2011-09-02,5.9,329
8489,27573,en,The Bounty Hunter,3.57,2010-03-16,5.854,2865
8490,12138,en,3000 Miles to Graceland,3.826,2001-02-23,5.854,648
8491,3682,en,54,3.568,1998-08-28,5.854,481
8492,418078,en,It Comes at Night,3.537,2017-06-09,5.853,2397
8493,9312,en,Mortal Kombat,3.538,1995-08-18,5.9,2311
8494,3512,en,Under Siege 2: Dark Territory,4.03,1995-07-13,5.85,926
8495,500922,en,A Score to Settle,3.539,2019-08-01,5.9,496
8496,11870,en,Big Fat Liar,3.531,2002-02-08,5.852,822
8497,11074,en,Striking Distance,3.53,1993-09-17,5.9,825
8498,152259,en,Phantom,3.533,2013-01-03,5.9,323
8499,109431,en,Identity Thief,3.828,2013-02-07,5.851,3346
8500,18457,fr,Dead Weight,3.531,2002-04-10,5.9,378
8501,521935,en,Cam,3.538,2018-10-01,5.8,1483
8502,335791,en,When the Bough Breaks,3.535,2016-09-09,5.8,403
8503,334538,en,Into the Forest,3.536,2016-06-03,5.8,676
8504,93828,en,Welcome to the Punch,3.539,2013-03-15,5.85,658
8505,81005,en,Jack the Giant Slayer,4.119,2013-02-27,5.85,4952
8506,28941,en,Chopping Mall,3.53,1986-03-21,5.8,370
8507,10131,en,A Nightmare on Elm Street 4: The Dream Master,3.568,1988-08-19,5.8,1454
8508,440708,it,Mom or Dad?,3.535,2017-02-14,5.849,631
8509,315319,it,We Accept Miracles,3.534,2015-01-02,5.8,427
8510,262543,en,Automata,5.674,2014-10-09,5.849,1664
8511,238215,en,The Cobbler,3.536,2014-09-11,5.849,1674
8512,14161,en,2012,4.586,2009-10-10,5.848,12073
8513,509874,en,Lying and Stealing,3.539,2019-07-12,5.8,356
8514,20606,en,Doghouse,3.532,2009-06-11,5.8,365
8515,72207,en,The Five-Year Engagement,3.827,2012-04-27,5.847,1337
8516,34803,en,Death at a Funeral,3.532,2010-04-15,5.8,986
8517,14536,en,New in Town,3.533,2009-01-30,5.847,493
8518,9957,en,The Benchwarmers,3.532,2006-04-07,5.8,883
8519,431185,en,He's Out There,3.538,2018-10-25,5.8,309
8520,192134,en,Dom Hemingway,3.533,2013-11-14,5.8,510
8521,768334,it,A Classic Horror Story,3.545,2021-07-01,5.8,964
8522,557946,en,Last Looks,3.548,2022-01-27,5.8,304
8523,25643,en,Love Happens,3.532,2009-09-18,5.844,671
8524,10317,en,Our Brand Is Crisis,3.534,2015-09-11,5.8,495
8525,334536,en,The Blackcoat's Daughter,3.785,2017-03-31,5.844,687
8526,101173,en,Coriolanus,3.532,2011-02-14,5.8,455
8527,11258,en,Hard Rain,3.826,1998-01-16,5.843,722
8528,437626,en,Stockholm,3.539,2019-04-12,5.842,398
8529,8849,en,Alfie,3.531,2004-10-22,5.841,821
8530,284537,en,Welcome to Me,3.534,2014-09-05,5.84,304
8531,4327,en,Charlie's Angels,4.075,2000-11-02,5.84,4214
8532,9491,en,Blue Steel,3.53,1990-03-16,5.8,412
8533,4442,en,The Brothers Grimm,3.782,2005-08-26,5.8,2773
8534,256474,en,In the Blood,3.534,2014-04-04,5.8,355
8535,214030,en,Fading Gigolo,3.533,2013-09-07,5.8,585
8536,192149,en,The Two Faces of January,3.54,2014-05-16,5.838,684
8537,24418,en,Cirque du Freak: The Vampire's Assistant,3.532,2009-10-23,5.8,1107
8538,12096,en,The Pink Panther,3.532,2006-02-10,5.8,1959
8539,10596,en,Replicant,3.531,2001-05-11,5.839,480
8540,539885,en,Ava,3.541,2020-07-02,5.838,2614
8541,12569,en,Extract,3.532,2009-09-03,5.8,616
8542,517412,en,Tesla,3.793,2020-08-14,5.836,335
8543,461053,en,S.W.A.T.: Under Siege,3.537,2017-08-01,5.8,372
8544,353979,en,Pet,3.785,2016-09-24,5.837,667
8545,157823,en,Night Moves,3.534,2014-04-23,5.8,339
8546,14223,en,Wind Chill,3.533,2007-04-27,5.8,479
8547,5375,en,Fred Claus,3.533,2007-11-09,5.836,862
8548,1961,en,My Name Is Bruce,3.532,2007-10-01,5.8,341
8549,348060,fr,Antigang,3.828,2015-08-19,5.835,342
8550,156717,en,Death Race: Inferno,3.534,2013-01-04,5.835,771
8551,44982,en,13,3.569,2010-03-12,5.835,821
8552,13690,en,Open Season 2,3.538,2008-09-24,5.835,1227
8553,11517,en,Money Train,3.53,1995-11-21,5.835,779
8554,291264,en,The Family Fang,3.535,2016-04-16,5.834,329
8555,250349,fr,Barbecue,3.834,2014-04-30,5.834,699
8556,150202,en,The Haunting in Connecticut 2: Ghosts of Georgia,3.533,2013-02-01,5.8,520
8557,4942,en,Leatherheads,3.532,2008-03-24,5.8,457
8558,748167,en,Uglies,3.66,2024-09-12,5.8,741
8559,77987,en,Only God Forgives,3.533,2013-05-30,5.8,2446
8560,14211,en,Prey,3.532,2007-05-18,5.8,381
8561,9396,en,Crocodile Dundee II,4.036,1988-05-19,5.832,1114
8562,413992,en,Sweet Virginia,3.537,2017-11-17,5.8,309
8563,342878,fr,One Wild Moment,3.829,2015-06-24,5.831,1037
8564,270010,en,A Hologram for the King,3.573,2016-04-22,5.831,1151
8565,49524,en,R.I.P.D.,3.537,2013-07-18,5.831,4042
8566,772515,es,Huesera: The Bone Woman,3.559,2023-02-10,5.8,333
8567,438650,en,Cold Pursuit,3.539,2019-02-07,5.8,2618
8568,60281,en,To the Wonder,3.859,2013-02-22,5.83,495
8569,9570,en,The Black Hole,3.531,1979-12-18,5.83,496
8570,8457,en,Drillbit Taylor,3.533,2008-02-04,5.8,1039
8571,1691,en,Hostel: Part II,3.784,2007-06-07,5.83,2049
8572,675327,en,Shadow in the Cloud,3.544,2020-12-31,5.8,988
8573,74777,en,Absentia,3.532,2011-03-03,5.829,340
8574,71679,en,Resident Evil: Retribution,0.33,2012-09-12,5.829,4034
8575,26953,en,Puppet Master,3.53,1989-10-12,5.8,353
8576,957452,en,The Crow,4.29,2024-08-21,5.8,978
8577,663866,en,Censor,3.545,2021-06-11,5.828,395
8578,411873,en,The Little Hours,3.537,2017-06-30,5.828,577
8579,107811,en,21 & Over,3.533,2013-03-01,5.8,1534
8580,13555,en,The Funhouse,3.53,1981-03-13,5.8,395
8581,9070,en,Mighty Morphin Power Rangers: The Movie,3.53,1995-06-30,5.8,711
8582,174751,en,Jane Got a Gun,3.534,2015-12-31,5.827,811
8583,6877,en,Failure to Launch,3.568,2006-03-10,5.827,1677
8584,1097549,en,Babygirl,6.2,2024-12-25,5.8,555
8585,244761,en,The Captive,5.327,2014-09-05,5.8,1095
8586,927107,en,The Bricklayer,3.58,2023-12-14,5.8,306
8587,37414,en,The Killer Inside Me,3.532,2010-02-19,5.825,588
8588,9980,en,Maximum Overdrive,3.78,1986-07-13,5.825,767
8589,619979,en,Deep Water,3.555,2022-03-18,5.824,1433
8590,547388,fr,New Biz in the Hood,3.539,2019-02-27,5.8,312
8591,323676,en,The Boss,3.823,2016-04-07,5.824,1343
8592,77953,en,The Campaign,4.327,2012-08-09,5.821,1754
8593,9824,en,Mystery Men,4.031,1999-08-06,5.821,842
8594,9754,en,Firewall,3.531,2006-02-08,5.8,954
8595,412546,en,Antrum,3.539,2018-10-14,5.822,320
8596,23367,en,Bandslam,3.537,2009-08-06,5.822,460
8597,11856,en,Air America,4.03,1990-08-10,5.818,600
8598,9932,en,Analyze That,4.281,2002-12-06,5.819,1263
8599,240916,en,Reasonable Doubt,3.533,2014-01-17,5.8,561
8600,10768,en,The Final Conflict,3.531,1981-03-20,5.82,578
8601,8836,en,The X Files: I Want to Believe,3.569,2008-07-24,5.821,1521
8602,502416,en,Ma,4.04,2019-05-29,5.821,2262
8603,325848,fr,The Parisian Bitch,3.534,2015-04-29,5.8,472
8604,325133,en,Neighbors 2: Sorority Rising,3.574,2016-05-04,5.82,4430
8605,87428,en,That's My Boy,3.877,2012-06-14,5.82,1990
8606,41171,en,Noel,3.536,2004-11-12,5.8,300
8607,19904,en,The Stepfather,3.532,2009-10-16,5.82,902
8608,17127,en,The Object of My Affection,3.531,1998-04-17,5.82,308
8609,354861,en,Father Figures,3.787,2017-12-21,5.819,634
8610,58547,en,10 Years,3.533,2012-09-14,5.8,551
8611,595743,en,SAS: Red Notice,3.546,2021-08-11,5.8,546
8612,393345,en,Cult of Chucky,3.537,2017-10-12,5.8,1303
8613,41665,it,Fantozzi in Heaven,3.53,1993-12-21,5.8,368
8614,38321,en,Priest,3.544,2011-05-05,5.818,2295
8615,2099,en,Raw Deal,3.53,1986-06-06,5.8,790
8616,368940,de,Robinson Crusoe,3.535,2016-02-04,5.8,334
8617,38262,it,Department Store,3.567,1986-06-06,5.816,302
8618,461992,en,Hostile,3.537,2018-03-08,5.8,371
8619,84105,en,Frenemies,3.533,2012-01-13,5.815,433
8620,60049,it,Come tu mi vuoi,3.532,2007-10-09,5.8,567
8621,9482,en,Judge Dredd,4.03,1995-06-30,5.813,2512
8622,11806,en,Beethoven,3.573,1992-04-03,5.8,2095
8623,11519,en,1941,3.541,1979-12-14,5.8,630
8624,14035,en,Meatballs,3.531,1979-06-28,5.813,323
8625,13056,en,Punisher: War Zone,3.533,2008-12-05,5.8,1169
8626,492621,en,The Midnight Man,3.535,2016-09-30,5.812,417
8627,9600,en,Big Momma's House,3.531,2000-05-31,5.8,2330
8628,423087,en,6 Below: Miracle on the Mountain,3.537,2017-10-12,5.8,367
8629,57157,en,Young Adult,3.533,2011-11-11,5.8,1266
8630,9341,en,The Core,4.032,2003-03-28,5.808,1916
8631,9384,en,Starsky & Hutch,4.033,2004-03-05,5.81,2346
8632,433627,en,7 Days in Entebbe,3.537,2018-03-15,5.8,417
8633,70706,en,Very Good Girls,3.533,2013-01-22,5.8,434
8634,14906,en,Saludos Amigos,3.531,1942-08-24,5.8,472
8635,10862,en,Bounce,3.531,2000-11-15,5.8,390
8636,737568,en,The Doorman,3.543,2020-10-01,5.8,425
8637,8869,en,Eight Legged Freaks,3.568,2002-07-17,5.808,1253
8638,320316,it,Italiano medio,3.784,2015-01-29,5.805,480
8639,718840,en,A Nice Girl Like You,3.541,2020-07-18,5.806,351
8640,429202,en,Vox Lux,3.581,2018-09-07,5.806,490
8641,51620,en,Death Race 2,3.533,2010-11-12,5.806,1114
8642,359412,en,Marauders,3.785,2016-07-01,5.802,658
8643,10172,en,Are We Done Yet?,3.532,2007-04-04,5.8,623
8644,6477,en,Alvin and the Chipmunks,3.572,2007-12-13,5.805,4490
8645,987686,en,A Family Affair,3.682,2024-06-27,5.804,613
8646,61630,it,Suddenly Heaven,3.531,2003-12-19,5.8,350
8647,11632,en,Vanity Fair,3.568,2004-09-01,5.8,340
8648,10054,en,Spy Kids,3.788,2001-03-18,5.803,3481
8649,621707,en,The Vigil,3.541,2020-07-01,5.8,394
8650,489064,en,3 from Hell,3.54,2019-09-16,5.803,487
8651,305932,en,Expelled,3.784,2014-12-12,5.8,449
8652,271718,en,Trainwreck,5.341,2015-07-17,5.803,2594
8653,35626,en,Return to Sleepaway Camp,3.532,2008-11-04,5.8,320
8654,12118,en,Police Academy 3: Back in Training,3.605,1986-03-20,5.803,1245
8655,485942,ja,Batman Ninja,3.54,2018-06-15,5.8,871
8656,377264,en,Morgan,3.535,2016-09-01,5.8,1494
8657,190469,en,Redirected,3.827,2014-01-10,5.802,373
8658,11962,en,Joe's Apartment,3.53,1996-07-26,5.8,348
8659,334394,tr,Baskin,3.535,2015-12-31,5.801,309
8660,82505,en,House at the End of the Street,3.571,2012-09-21,5.8,1805
8661,451877,en,I Think We're Alone Now,3.538,2018-09-14,5.8,406
8662,94380,en,Bad Ass,3.533,2012-04-12,5.8,407
8663,73499,en,The Double,3.827,2011-10-27,5.8,671
8664,299551,en,The Atticus Institute,3.534,2015-01-05,5.798,325
8665,44943,en,Battle: Los Angeles,4.076,2011-03-08,5.798,3484
8666,10406,en,Encino Man,3.53,1992-05-22,5.8,654
8667,10069,en,Stay Alive,3.531,2006-03-24,5.795,760
8668,4248,en,Scary Movie 2,4.036,2001-07-04,5.796,4729
8669,456165,fr,Family Is Family,3.831,2018-02-28,5.797,735
8670,12193,en,Four Christmases,3.57,2008-11-26,5.797,1163
8671,9981,en,Kicking & Screaming,3.531,2005-05-13,5.797,636
8672,403119,en,47 Meters Down,4.037,2017-05-25,5.798,2744
8673,13836,en,Race to Witch Mountain,3.782,2009-03-13,5.8,1718
8674,11451,en,Herbie Fully Loaded,3.532,2005-06-22,5.795,2313
8675,24001,en,The Hills Run Red,3.532,2009-09-29,5.8,307
8676,11141,en,Laws of Attraction,3.781,2004-04-04,5.8,424
8677,739413,en,Mother/Android,3.548,2021-12-17,5.8,765
8678,227783,en,The Nut Job,4.033,2014-01-17,5.791,974
8679,56906,en,Husk,3.533,2011-01-28,5.8,342
8680,52451,en,The Three Musketeers,3.533,2011-08-31,5.8,2641
8681,10599,it,Pinocchio,3.536,2002-10-11,5.8,764
8682,19064,en,Once Bitten,3.53,1985-11-15,5.8,319
8683,11397,en,Not Another Teen Movie,3.827,2001-12-07,5.791,2109
8684,862552,en,The Ritual Killer,3.56,2023-03-09,5.791,320
8685,615469,en,Spiderhead,3.565,2022-06-17,5.79,1565
8686,539537,en,Fantasy Island,3.584,2020-02-12,5.8,2493
8687,422715,ru,The Bride,3.535,2017-01-19,5.79,354
8688,10035,en,100 Girls,3.531,2000-09-01,5.8,464
8689,9095,en,Mary Reilly,3.53,1996-02-23,5.788,319
8690,275601,en,Ricki and the Flash,3.784,2015-07-10,5.787,708
8691,10877,en,Exit Wounds,3.531,2001-03-16,5.8,496
8692,10733,en,The Alamo,3.531,2004-04-07,5.8,337
8693,1408,en,Cutthroat Island,3.53,1995-12-22,5.8,563
8694,323368,en,Hangman,3.574,2017-12-22,5.8,597
8695,255157,en,The Forger,3.534,2014-09-10,5.8,375
8696,76489,en,The Three Stooges,3.533,2012-04-13,5.783,593
8697,45650,en,The Hole,3.532,2009-09-09,5.783,723
8698,10861,en,Maximum Risk,4.068,1996-09-13,5.783,509
8699,9738,en,Fantastic Four,4.616,2005-06-29,5.783,9417
8700,9304,en,Multiplicity,3.567,1996-07-19,5.8,548
8701,7183,en,Perfect Stranger,3.532,2007-04-11,5.8,938
8702,184315,en,Hercules,4.858,2014-07-23,5.8,4119
8703,62206,en,30 Minutes or Less,3.533,2011-08-11,5.8,1720
8704,332704,en,Backtrack,3.534,2015-07-25,5.8,377
8705,256569,en,Trespass Against Us,3.535,2016-10-14,5.8,327
8706,129139,en,The To Do List,3.533,2013-07-24,5.8,1020
8707,56014,it,Men Vs Women,3.532,2010-10-27,5.8,690
8708,18896,fr,The French Kissers,3.532,2009-06-10,5.8,443
8709,81836,en,To Rome with Love,3.79,2012-04-20,5.782,2012
8710,3489,en,88 Minutes,3.532,2007-02-14,5.8,1091
8711,333663,en,War on Everyone,3.535,2016-10-07,5.8,427
8712,311539,en,A Christmas Horror Story,3.534,2015-07-20,5.8,341
8713,42949,fr,Arthur 3: The War of the Two Worlds,3.569,2010-08-22,5.778,1533
8714,13505,en,The Perfect Score,3.531,2004-01-30,5.8,468
8715,10092,en,Cry_Wolf,3.531,2005-09-16,5.8,545
8716,550385,en,Christmas with a View,3.575,2018-11-01,5.777,307
8717,10829,en,Tremors 3: Back to Perfection,3.531,2001-10-02,5.8,640
8718,1452,en,Superman Returns,3.544,2006-06-28,5.8,4248
8719,112454,en,Clown,3.534,2014-11-13,5.8,1383
8720,85038,it,Welcome to the North,3.783,2012-01-18,5.775,1309
8721,14869,en,G.I. Joe: The Rise of Cobra,4.079,2009-08-03,5.776,4653
8722,3603,en,Black Sheep,3.532,2007-03-29,5.8,759
8723,250546,en,Annabelle,3.354,2014-10-02,5.776,6172
8724,119698,en,The Dinosaur Project,3.533,2012-08-09,5.8,304
8725,357096,en,I Spit on Your Grave III: Vengeance Is Mine,3.535,2015-10-01,5.8,967
8726,46261,en,Don't Be Afraid of the Dark,3.533,2010-11-06,5.773,1048
8727,40817,it,Kiss Me Again,3.532,2010-01-29,5.773,374
8728,10014,en,A Nightmare on Elm Street Part 2: Freddy's Revenge,3.569,1985-11-01,5.8,1908
8729,12090,en,Just Married,3.568,2003-01-08,5.771,1366
8730,661930,fr,The Swarm,3.545,2021-04-09,5.8,472
8731,622420,en,The Jack in the Box,3.54,2019-11-09,5.77,445
8732,72477,en,Texas Killing Fields,3.533,2011-10-14,5.8,485
8733,50359,en,Hop,3.532,2011-03-30,5.769,1285
8734,45657,en,The Ward,3.533,2010-09-13,5.769,1212
8735,10694,en,The Chase,3.53,1994-03-04,5.8,355
8736,9074,en,The Man,3.531,2005-09-08,5.769,565
8737,499726,fr,MILF,3.832,2018-05-02,5.768,557
8738,322240,en,Nine Lives,3.536,2016-08-03,5.764,1077
8739,13536,en,City by the Sea,3.531,2002-09-06,5.8,356
8740,1375,en,Rocky V,3.781,1990-11-16,5.768,3229
8741,11478,en,The Skulls,3.531,2000-03-31,5.8,553
8742,1010600,en,The Strangers: Chapter 1,4.223,2024-05-15,5.8,478
8743,560204,en,Arkansas,3.541,2020-05-05,5.766,320
8744,412988,en,The Happytime Murders,3.539,2018-08-22,5.766,1008
8745,234004,en,Ratchet & Clank,4.035,2016-04-13,5.762,615
8746,17169,en,Any Which Way You Can,3.53,1980-12-17,5.8,337
8747,41513,en,The Smurfs,4.535,2011-07-29,5.8,3791
8748,41668,it,Fantozzi The Return,3.53,1996-12-20,5.8,380
8749,14123,en,Bratz,3.532,2007-08-03,5.8,444
8750,11456,en,Domestic Disturbance,3.531,2001-10-28,5.764,437
8751,1717,en,All the King's Men,3.531,2006-09-10,5.8,307
8752,347754,en,Curve,3.536,2015-08-31,5.8,491
8753,18176,en,Assassination of a High School President,3.569,2008-01-17,5.763,304
8754,11908,en,Hatchet,3.531,2006-04-27,5.8,653
8755,123105,en,The Bay,3.533,2012-09-13,5.8,772
8756,489929,en,Destination Wedding,3.538,2018-08-02,5.8,761
8757,50671,en,The Resident,3.826,2011-02-10,5.761,628
8758,433251,en,Naked,3.537,2017-08-11,5.8,1281
8759,353491,en,The Dark Tower,3.546,2017-08-03,5.76,5171
8760,41436,en,Paranormal Activity 2,3.532,2010-10-20,5.8,2461
8761,9884,en,Collateral Damage,3.531,2002-02-06,5.8,1387
8762,273169,fr,French Women,3.828,2014-06-04,5.758,370
8763,12123,en,Chain Reaction,4.03,1996-08-02,5.756,1099
8764,869,en,Planet of the Apes,4.403,2001-07-25,5.757,4135
8765,355008,en,Special Correspondents,3.535,2016-04-22,5.757,524
8766,13498,en,Man of the House,3.531,2005-02-25,5.8,468
8767,8867,en,The Punisher,3.567,1989-10-05,5.753,609
8768,1683,en,The Reaping,3.57,2007-04-05,5.8,832
8769,11565,en,Big Momma's House 2,3.537,2006-01-26,5.756,1609
8770,9886,en,Johnny Mnemonic,3.53,1995-05-26,5.8,1383
8771,9616,en,The Order,3.568,2003-09-05,5.8,359
8772,8676,en,Fool's Gold,3.57,2008-02-07,5.756,1485
8773,6641,en,Love and Other Disasters,3.531,2006-09-09,5.8,330
8774,10996,en,Stuart Little 2,3.568,2002-07-19,5.755,2425
8775,9669,ja,Ring 2,3.531,1999-01-23,5.8,416
8776,380124,en,Boo! A Madea Halloween,3.535,2016-10-21,5.8,417
8777,224141,en,Into the Woods,3.535,2014-12-24,5.753,4257
8778,339396,en,True Memoirs of an International Assassin,3.535,2016-11-11,5.752,801
8779,10040,en,Miss Congeniality 2: Armed and Fabulous,3.568,2005-03-11,5.8,1859
8780,582186,en,"Oh, Ramona!",3.539,2019-02-14,5.8,411
8781,575322,en,Project Gemini,3.548,2022-01-06,5.8,458
8782,306964,en,Tales of Halloween,3.534,2015-10-16,5.8,499
8783,182,en,The Good German,3.532,2006-12-15,5.8,315
8784,53172,en,Henry's Crime,3.532,2010-01-14,5.8,342
8785,13812,en,Quarantine,3.532,2008-10-10,5.8,1258
8786,1996,en,Lara Croft: Tomb Raider - The Cradle of Life,3.243,2003-07-21,5.75,4258
8787,437425,fr,You Choose!,3.535,2017-03-15,5.7,308
8788,72331,en,Abraham Lincoln: Vampire Hunter,3.571,2012-06-20,5.7,3357
8789,2122,en,The Whole Ten Yards,3.825,2004-04-07,5.748,961
8790,167810,en,Lost River,3.534,2015-04-08,5.747,608
8791,159128,en,We Are What We Are,3.533,2013-09-27,5.7,557
8792,390051,en,Aftermath,3.535,2017-02-28,5.7,909
8793,77931,en,The Smurfs 2,4.284,2013-07-30,5.742,2226
8794,10053,en,When a Stranger Calls,3.569,2006-02-03,5.7,1049
8795,1214509,en,In a Violent Nature,3.899,2024-05-31,5.742,318
8796,2124,en,Color of Night,3.53,1994-08-19,5.7,578
8797,271969,en,Ben-Hur,3.786,2016-08-17,5.743,1679
8798,223702,en,Sausage Party,4.287,2016-07-11,5.742,7355
8799,39106,ja,Dragon Ball Z: Bio-Broly,3.535,1994-07-09,5.743,525
8800,13207,en,Friday the 13th,3.533,2009-02-11,5.7,2646
8801,276488,en,Let Us Prey,3.534,2014-04-17,5.742,328
8802,257344,en,Pixels,6.085,2015-07-16,5.741,7613
8803,213681,en,Masterminds,3.543,2016-09-29,5.7,1751
8804,46221,en,The Tunnel,3.532,2011-05-19,5.7,384
8805,772272,en,Tall Girl 2,3.549,2022-02-11,5.7,375
8806,13742,fr,Satan,3.531,2006-02-01,5.741,357
8807,10320,en,The Ring Two,3.532,2005-03-10,5.741,2294
